020050030122	נִזְבְּחָה֙	sacrifice	献祭
020050030131	לַֽ	to	向
020050030132	יהוָ֣ה	LORD	耶和华
020050030141	אֱלֹהֵ֔י	God	神/上帝
020050030142	נוּ	our	我们
020050030151	פֶּ֨ן־	or	免得
020050030161	יִפְגָּע	strike	攻击
020050030162	ֵ֔נוּ	us	我们
020050030171	בַּ	with	用
020050030172		the	那
020050030173	דֶּ֖בֶר	pestilence	瘟疫
020050030181	א֥וֹ	or	或
020050030191	בֶ	with	
020050030192		the	
020050030193	חָֽרֶב	sword	刀剑
020050040011	וַ	but	就
020050040012	יֹּ֤אמֶר	said	说
020050040021	אֲל	to	对
020050040022	ֵהֶם֙	them	他们
020050040031	מֶ֣לֶךְ	king	王
020050040041	מִצְרַ֔יִם	Egypt	埃及
020050040051	לָ֚		
020050040052	מָּה	why?	什么
020050040061	מֹשֶׁ֣ה	Moses	摩西
020050040071	וְ	and	和
020050040072	אַהֲרֹ֔ן	Aaron	亚伦
020050040081	תַּפְרִ֥יעוּ	taking ~ away	耽误
020050040091	אֶת־		
020050040101	הָ	the	那些
020050040102	עָ֖ם	people	人民
020050040111	מִ	from	不
020050040112	מַּֽעֲשָׂ֑י	work	工作
020050040113	ו	their	他们
020050040121	לְכ֖וּ	get back	去
020050040131	לְ	to	做
020050040132	סִבְלֹתֵי	labors	担子
020050040133	כֶֽם	your	你们
020050050011	וַ	then	又
020050050012	יֹּ֣אמֶר	said	说
020050050021	פַּרְעֹ֔ה	Pharaoh	法老
020050050031	הֵן־	look	看
020050050041	רַבִּ֥ים	many	多
020050050051	עַתָּ֖ה	now	如今
020050050061	עַ֣ם	people	人
020050050071	הָ	the	这
020050050072	אָ֑רֶץ	land	地
020050050081	וְ	and	却
020050050082	הִשְׁבַּתֶּ֥ם	stop	歇下
020050050091	אֹת		
020050050092	ָ֖ם	them	他们
020050050101	מִ	from	
020050050102	סִּבְלֹת	working	担子
020050050103	ָֽם	their	他们
020050060011	וַ	and	于是
020050060012	יְצַ֥ו	commanded	吩咐
020050060021	פַּרְעֹ֖ה	Pharaoh	法老
020050060031	בַּ	on	在
020050060032		the	
020050060033	יּ֣וֹם	day	天
020050060041	הַ	the	那
020050060042	ה֑וּא	same	那
020050060051	אֶת־		
020050060061	הַ	the	
020050060062	נֹּגְשִׂ֣ים	taskmasters	监工
020050060071	בָּ	of	
020050060072		the	
020050060073	עָ֔ם	people	民间
020050060081	וְ	and	和
020050060082	אֶת־		
020050060091	שֹׁטְרָ֖י	foremen	领班
020050060092	ו	their	他们
020050060101	לֵ	to	
020050060102	אמֹֽר	saying	说
020050070011	לֹ֣א	don’t	不
020050070021	תֹאסִפ֞וּ	continue	再
020050070022	ן		
020050070031	לָ	to	给
020050070032	תֵ֨ת	give	给
020050070041	תֶּ֧בֶן	straw	草
020050070051	לָ	to	给
020050070052		the	
020050070053	עָ֛ם	people	人民
020050070061	לִ	to	去
020050070062	לְבֹּ֥ן	making	作
020050070071	הַ	the	
020050070072	לְּבֵנִ֖ים	bricks	砖
020050070081	כִּ	as	像
020050070082	תְמ֣וֹל	yesterday	昨天
020050070091	שִׁלְשֹׁ֑ם	before	前天一样
020050070101	הֵ֚ם	they	他们
020050070111	יֵֽלְכ֔וּ	go	去
020050070121	וְ	and	
020050070122	קֹשְׁשׁ֥וּ	gather	捡
020050070131	ל	for	给
020050070132	ָהֶ֖ם	themselves	自己
020050070141	תֶּֽבֶן	straw	草
020050080011	וְ	and	
020050080012	אֶת־		
020050080021	מַתְכֹּ֨נֶת	quota	数量
020050080031	הַ	the	
020050080032	לְּבֵנִ֜ים	bricks	砖
020050080041	אֲשֶׁ֣ר	that	
020050080051	הֵם֩	they	他们
020050080061	עֹשִׂ֨ים	making	做
020050080071	תְּמ֤וֹל	yesterday	素常
020050080081	שִׁלְשֹׁם֙	before	
020050080091	תָּשִׂ֣ימוּ	require	要
020050080101	עֲלֵי	on	向
020050080102	הֶ֔ם	them	他们
020050080111	לֹ֥א	not	不
020050080121	תִגְרְע֖וּ	reduce	减少
020050080131	מִמּ	from	一些
020050080132	ֶ֑נּוּ	it	他们
020050080141	כִּֽי־	for	因为
020050080151	נִרְפִּ֣ים	lazy	懒惰
020050080161	הֵ֔ם	they	他们
020050080171	עַל־	for this	原因
020050080181	כֵּ֗ן		这
020050080191	הֵ֤ם	they	他们
020050080201	צֹֽעֲקִים֙	crying out	呼求
020050080211	לֵ	to	
020050080212	אמֹ֔ר	saying	说
020050080221	נֵלְכָ֖ה	go	去
020050080231	נִזְבְּחָ֥ה	sacrifice	献祭
020050080241	לֵ	to	向
020050080242	אלֹהֵֽי	God	神/上帝
020050080243	נוּ	our	我们
020050090011	תִּכְבַּ֧ד	heavier	重
020050090021	הָ	the	
020050090022	עֲבֹדָ֛ה	work	工作
020050090031	עַל־	on	在~上
020050090041	הָ	the	这些
020050090042	אֲנָשִׁ֖ים	men	人
020050090051	וְ	so	
020050090052	יַעֲשׂוּ־	labor	劳碌
020050090061	ב	at	在~上头
020050090062	ָ֑הּ	it	那
020050090071	וְ	and	就
020050090072	אַל־	no	不
020050090081	יִשְׁע֖וּ	pay ~ attention	听信
020050090091	בְּ	to	
020050090092	דִבְרֵי־	words	话
020050090101	שָֽׁקֶר	deceptive	虚假
020050100011	וַ	then	于是
020050100012	יֵּ֨צְא֜וּ	went out	出来
020050100021	נֹגְשֵׂ֤י	taskmasters	监工
020050100031	הָ	the	
020050100032	עָם֙	people	人民
020050100041	וְ	and	和
020050100042	שֹׁ֣טְרָ֔י	foremen	领班
020050100043	ו	their	他们
020050100051	וַ	and	
020050100052	יֹּאמְר֥וּ	said	说
020050100061	אֶל־	to	对
020050100071	הָ	the	
020050100072	עָ֖ם	people	人
020050100081	לֵ	to	
020050100082	אמֹ֑ר	saying	说
020050100091	כֹּ֚ה	thus	这样
020050100101	אָמַ֣ר	says	说
020050100111	פַּרְעֹ֔ה	Pharaoh	法老
020050100121	אֵינ	not	不
020050100122	ֶ֛נִּי	I	我
020050100131	נֹתֵ֥ן	give	给
020050100141	ל	to	
020050100142	ָכֶ֖ם	you	你们
020050100151	תֶּֽבֶן	straw	草
020050110011	אַתֶּ֗ם	you	你们
020050110021	לְכ֨וּ	go	去
020050110031	קְח֤וּ	get	找
020050110041	ל	for	为
020050110042	ָכֶם֙	yourselves	自己
020050110051	תֶּ֔בֶן	straw	草
020050110061	מֵ	from	在
020050110062	אֲשֶׁ֖ר	whatever	哪里
020050110071	תִּמְצָ֑אוּ	find	找到
020050110081	כִּ֣י	but	但
020050110091	אֵ֥ין	not	不
020050110101	נִגְרָ֛ע	reduced	减少
020050110111	מֵ	in	从~中
020050110112	עֲבֹדַת	work	工作
020050110113	ְכֶ֖ם	your	你们
020050110121	דָּבָֽר	thing	一点
020050120011	וַ	so	于是
020050120012	יָּ֥פֶץ	scattered	分散
020050120021	הָ	the	
020050120022	עָ֖ם	people	人
020050120031	בְּ	in	在
020050120032	כָל־	all	各
020050120041	אֶ֣רֶץ	land	地
020050120051	מִצְרָ֑יִם	Egypt	埃及
020050120061	לְ	to	去
020050120062	קֹשֵׁ֥שׁ	gather	捡
020050120071	קַ֖שׁ	stubble	碎秸
020050120081	לַ	for	当做
020050120082		the	
020050120083	תֶּֽבֶן	straw	草
020050130011	וְ	and	
020050130012	הַ	the	
020050130013	נֹּגְשִׂ֖ים	taskmasters	监工
020050130021	אָצִ֣ים	urgent	催
020050130031	לֵ	to	
020050130032	אמֹ֑ר	saying	说
020050130041	כַּלּ֤וּ	complete	完成
020050130051	מַעֲשֵׂי	work	工
020050130052	כֶם֙	your	你们
020050130061	דְּבַר־	assignment	本份
020050130071	י֣וֹם	day	天
020050130081	בְּ	in	在
020050130082	יוֹמ	day of	当天
020050130083	֔וֹ	him	
020050130091	כַּ	just as	就象~一样
020050130092	אֲשֶׁ֖ר		像~一样
020050130101	בִּ	when	时
020050130102	הְי֥וֹת	had	有
020050130111	הַ	the	
020050130112	תֶּֽבֶן	straw	草
020050140011	וַ	and	于是
020050140012	יֻּכּ֗וּ	beaten	责打
020050140021	שֹֽׁטְרֵי֙	foremen	领班
020050140031	בְּנֵ֣י	sons	人
020050140041	יִשְׂרָאֵ֔ל	Israel	以色列
020050140051	אֲשֶׁר־	whom	
020050140061	שָׂ֣מוּ	set	指派
020050140071	עֲל	over	管理
020050140072	ֵהֶ֔ם	them	他们
020050140081	נֹגְשֵׂ֥י	slave drivers	监工
020050140091	פַרְעֹ֖ה	Pharaoh’s	法老
020050140101	לֵ	to	
020050140102	אמֹ֑ר	asked	说
020050140111	מַדּ֡וּעַ	why	为什么
020050140121	לֹא֩	not	没有
020050140131	כִלִּיתֶ֨ם	completed	完成
020050140141	חָק	required	工作
020050140142	ְכֶ֤ם	your	你们
020050140151	לִ	of	去
020050140152	לְבֹּן֙	bricks	做砖
020050140161	כִּ	as	象~一样
020050140162	תְמ֣וֹל	yesterday	向来
020050140171	שִׁלְשֹׁ֔ם	before	
020050140181	גַּם־	either	都
020050140191	תְּמ֖וֹל	yesterday	昨天
020050140201	גַּם־	or	和
020050140211	הַ	the	
020050140212	יּֽוֹם	day	今天
020050150011	וַ	then	便
020050150012	יָּבֹ֗אוּ	came	来
020050150021	שֹֽׁטְרֵי֙	foremen	领班们
020050150031	בְּנֵ֣י	sons	人
020050150041	יִשְׂרָאֵ֔ל	Israel	以色列
020050150051	וַ	and	
020050150052	יִּצְעֲק֥וּ	cried out	呼求
020050150061	אֶל־	to	向
020050150071	פַּרְעֹ֖ה	Pharaoh	法老
020050150081	לֵ	to	
020050150082	אמֹ֑ר	saying	说
020050150091	לָ֧		
020050150092	מָּה	why?	为什么
020050150101	תַעֲשֶׂ֦ה	treat	待
020050150111	כֹ֖ה	this way	这样
020050150121	לַ	with	对
020050150122	עֲבָדֶֽי	servants	仆人
020050150123	ךָ	your	你
020050160011	תֶּ֗בֶן	straw	草
020050160021	אֵ֤ין	no	不
020050160031	נִתָּן֙	given	给
020050160041	לַ	to	给
020050160042	עֲבָדֶ֔י	servants	仆人
020050160043	ךָ	your	你
020050160051	וּ	yet	却
020050160052	לְבֵנִ֛ים	bricks	砖
020050160061	אֹמְרִ֥ים	say	说
020050160071	ל	to	对
020050160072	ָ֖נוּ	us	我们
020050160081	עֲשׂ֑וּ	make	做
020050160091	וְ	and	
020050160092	הִנֵּ֧ה	look	看
020050160101	עֲבָדֶ֛י	servants	仆人
020050160102	ךָ	your	你
020050160111	מֻכִּ֖ים	beaten	挨~打
020050160121	וְ	but	
020050160122	חָטָ֥את	fault	错
020050160131	עַמּ	people	人民
020050160132	ֶֽךָ	your own	你
020050170011	וַ	but	却
020050170012	יֹּ֛אמֶר	said	说
020050170021	נִרְפִּ֥ים	lazy	懒惰
020050170031	אַתֶּ֖ם	you	你们
020050170041	נִרְפִּ֑ים	lazy	懒惰
020050170051	עַל־	for this	所以
020050170061	כֵּן֙		
020050170071	אַתֶּ֣ם	you	你们
020050170081	אֹֽמְרִ֔ים	saying	说
020050170091	נֵלְכָ֖ה	go	去
020050170101	נִזְבְּחָ֥ה	sacrifice	献祭
020050170111	לַֽ	to	向
020050170112	יהוָֽה	LORD	耶和华
020050180011	וְ	so	
020050180012	עַתָּה֙	now	现在
020050180021	לְכ֣וּ	go	去
020050180031	עִבְד֔וּ	work	作工
020050180041	וְ	but	
020050180042	תֶ֖בֶן	straw	草
020050180051	לֹא־	no	不
020050180061	יִנָּתֵ֣ן	given	给
020050180071	ל	to	给
020050180072	ָכֶ֑ם	you	你们
020050180081	וְ	yet	但
020050180082	תֹ֥כֶן	quota	如数
020050180091	לְבֵנִ֖ים	bricks	砖
020050180101	תִּתֵּֽנּוּ	deliver	交
020050190011	וַ	and	于是
020050190012	יִּרְא֞וּ	saw	知道
020050190021	שֹֽׁטְרֵ֧י	foremen	领班们
020050190031	בְנֵֽי־	sons	人
020050190041	יִשְׂרָאֵ֛ל	Israel	以色列
020050190051	אֹת		
020050190052	ָ֖ם	they	他们
020050190061	בְּ	in	有
020050190062	רָ֣ע	trouble	祸
020050190071	לֵ	with	当
020050190072	אמֹ֑ר	told	说
020050190081	לֹא־	not	不
020050190091	תִגְרְע֥וּ	reduce	减少
020050190101	מִ	of	从~中
020050190102	לִּבְנֵי	bricks	砖
020050190103	כֶ֖ם	your	你们
020050190111	דְּבַר־	number	工作
020050190121	י֥וֹם	each day	每天
020050190131	בְּ	on	在
020050190132	יוֹמ	day	当天
020050190133	ֽוֹ	its	
020050200011	וַֽ	and	
020050200012	יִּפְגְּעוּ֙	met	遇见
020050200021	אֶת־		
020050200031	מֹשֶׁ֣ה	Moses	摩西
020050200041	וְ	and	和
020050200042	אֶֽת־		
020050200051	אַהֲרֹ֔ן	Aaron	亚伦
020050200061	נִצָּבִ֖ים	waiting	站
020050200071	לִ	to	
020050200072	קְרָאת	meet	等候
020050200073	ָ֑ם	them	他们
020050200081	בְּ	when	时
020050200082	צֵאת	left	出来
020050200083	ָ֖ם	they	他们
020050200091	מֵ	from	
020050200092	אֵ֥ת		离
020050200101	פַּרְעֹֽה	Pharaoh	法老
020050210011	וַ	and	便
020050210012	יֹּאמְר֣וּ	said	说
020050210021	אֲל	to	对
020050210022	ֵהֶ֔ם	them	他们
020050210031	יֵ֧רֶא	look	鉴察
020050210041	יְהוָ֛ה	LORD	耶和华
020050210051	עֲלֵי	upon	
020050210052	כֶ֖ם	you	你们
020050210061	וְ	and	
020050210062	יִשְׁפֹּ֑ט	judge	审判
020050210071	אֲשֶׁ֧ר	because	因为
020050210081	הִבְאַשְׁתֶּ֣ם	stink	发臭
020050210091	אֶת־		
020050210101	רֵיח	bad odor	香气
020050210102	ֵ֗נוּ	us	我们
020050210111	בְּ	in	在
020050210112	עֵינֵ֤י	sight	面前
020050210121	פַרְעֹה֙	Pharaoh	法老
020050210131	וּ	and	并
020050210132	בְ	in	中
020050210133	עֵינֵ֣י	eyes	眼前
020050210141	עֲבָדָ֔י	officials	臣仆
020050210142	ו	his	他
020050210151	לָֽ	to	
020050210152	תֶת־	put	递
020050210161	חֶ֥רֶב	sword	刀
020050210171	בְּ	in	在~中
020050210172	יָד	hand	手
020050210173	ָ֖ם	their	他们
020050210181	לְ	to	来
020050210182	הָרְג	kill	杀
020050210183	ֵֽנוּ	us	我们
020050220011	וַ	so	就
020050220012	יָּ֧שָׁב	returned	回到
020050220021	מֹשֶׁ֛ה	Moses	摩西
020050220031	אֶל־	to	
020050220041	יְהוָ֖ה	LORD	耶和华
020050220051	וַ	and	
020050220052	יֹּאמַ֑ר	said	说
020050220061	אֲדֹנ	Lord	主
020050220062	ָ֗י		我
020050220071	לָ		
020050220072	מָ֤ה	why?	为什么
020050220081	הֲרֵעֹ֙תָה֙	brought trouble	苦待
020050220091	לָ	to	于
020050220092		the	
020050220093	עָ֣ם	people	人民
020050220101	הַ	the	
020050220102	זֶּ֔ה	this	这
020050220111	לָ֥		为了
020050220112	מָּה	why?	什么~呢
020050220121	זֶּ֖ה	ever	这些
020050220131	שְׁלַחְתָּֽ	send	差遣
020050220132	נִי	me	我
020050230011	וּ	for	
020050230012	מֵ	ever	自从
020050230013	אָ֞ז	since	
020050230021	בָּ֤אתִי	came	去
020050230031	אֶל־	to	见
020050230041	פַּרְעֹה֙	Pharaoh	法老
020050230051	לְ	to	
020050230052	דַבֵּ֣ר	speak	说话
020050230061	בִּ	in	奉
020050230062	שְׁמ	name	名
020050230063	ֶ֔ךָ	your	你
020050230071	הֵרַ֖ע	brought trouble	苦待
020050230081	לָ	to	和
020050230082		the	
020050230083	עָ֣ם	people	人民
020050230091	הַ	the	
020050230092	זֶּ֑ה	this	这
020050230101	וְ	and	而
020050230102	הַצֵּ֥ל	to increase	确
020050230111	לֹא־	not	没有
020050230121	הִצַּ֖לְתָּ	you rescued	救助
020050230131	אֶת־		
020050230141	עַמּ	people	人民
020050230142	ֶֽךָ	your	你
020060010011	וַ	then	就
020060010012	יֹּ֤אמֶר	said	说
020060010021	יְהוָה֙	LORD	耶和华
020060010031	אֶל־	to	对
020060010041	מֹשֶׁ֔ה	Moses	摩西
020060010051	עַתָּ֣ה	now	现在
020060010061	תִרְאֶ֔ה	see	看见
020060010071	אֲשֶׁ֥ר	what	怎样
020060010081	אֶֽעֱשֶׂ֖ה	do	行
020060010091	לְ	to	向
020060010092	פַרְעֹ֑ה	Pharaoh	法老
020060010101	כִּ֣י	for	因为
020060010111	בְ	because of	因
020060010112	יָ֤ד	hand	手
020060010121	חֲזָקָה֙	strong	大能的
020060010131	יְשַׁלְּח	let ~ go	放~走
020060010132	ֵ֔ם	them	他们
020060010141	וּ	and	
020060010142	בְ	because of	用
020060010143	יָ֣ד	hand	手
020060010151	חֲזָקָ֔ה	strong	大能的
020060010161	יְגָרְשׁ	drive ~ out	赶出
020060010162	ֵ֖ם	them	他们
020060010171	מֵ	from	从
020060010172	אַרְצ	land	地
020060010173	ֽוֹ	his	他
020060020011	וַ	and	又
020060020012	יְדַבֵּ֥ר	spoke	告诉
020060020021	אֱלֹהִ֖ים	God	神/上帝
020060020031	אֶל־	to	对
020060020041	מֹשֶׁ֑ה	Moses	摩西
020060020051	וַ	and	就
020060020052	יֹּ֥אמֶר	said	说
020060020061	אֵלָ֖י	to	对
020060020062	ו	him	他
020060020071	אֲנִ֥י	I	我
020060020081	יְהוָֽה	LORD	耶和华
020060030011	וָ	and	
020060030012	אֵרָ֗א	appeared	显现
020060030021	אֶל־	to	向
020060030031	אַבְרָהָ֛ם	Abraham	亚伯拉罕
020060030041	אֶל־	to	向
020060030051	יִצְחָ֥ק	Isaac	以撒
020060030061	וְ	and	
020060030062	אֶֽל־	to	向
020060030071	יַעֲקֹ֖ב	Jacob	雅各
020060030081	בְּ	as	为
020060030082	אֵ֣ל	God	神/上帝
020060030091	שַׁדָּ֑י	Almighty	全能的
020060030101	וּ	but	而
020060030102	שְׁמ	name	名字
020060030103	ִ֣י	my	我
020060030111	יְהוָ֔ה	LORD	耶和华
020060030121	לֹ֥א	not	未曾
020060030131	נוֹדַ֖עְתִּי	make ~ known	知道
020060030141	ל	to	给
020060030142	ָהֶֽם	them	他们
020060040011	וְ	and	而
020060040012	גַ֨ם	also	不但
020060040021	הֲקִמֹ֤תִי	established	立
020060040031	אֶת־		
020060040041	בְּרִית	covenant	约
020060040042	ִי֙	my	我
020060040051	אִתּ	with	和
020060040052	ָ֔ם	them	他们
020060040061	לָ	to	要
020060040062	תֵ֥ת	give	赐给
020060040071	ל	to	给
020060040072	ָהֶ֖ם	them	他们
020060040081	אֶת־		
020060040091	אֶ֣רֶץ	land	地
020060040101	כְּנָ֑עַן	Canaan	迦南
020060040111	אֵ֛ת		
020060040121	אֶ֥רֶץ	land	地
020060040131	מְגֻרֵי	sojournings	寄居
020060040132	הֶ֖ם	their	他们
020060040141	אֲשֶׁר־	which	
020060040151	גָּ֥רוּ	lived	寄居
020060040161	ב	in	在~中
020060040162	ָֽהּ	her	其
020060050011	וְ	and	而
020060050012	גַ֣ם ׀	also	也
020060050021	אֲנִ֣י	I	我
020060050031	שָׁמַ֗עְתִּי	heard	听见
020060050041	אֶֽת־		
020060050051	נַאֲקַת֙	groaning	哀声
020060050061	בְּנֵ֣י	sons	人
020060050071	יִשְׂרָאֵ֔ל	Israel	以色列
020060050081	אֲשֶׁ֥ר	whom	因
020060050091	מִצְרַ֖יִם	Egyptians	埃及人
020060050101	מַעֲבִדִ֣ים	holding as slaves	奴役
020060050111	אֹת		
020060050112	ָ֑ם	them	他们
020060050121	וָ	and	就
020060050122	אֶזְכֹּ֖ר	remembered	记念
020060050131	אֶת־		
020060050141	בְּרִית	covenant	约
020060050142	ִֽי	my	我
020060060011	לָ		所以
020060060012	כֵ֞ן		
020060060021	אֱמֹ֥ר	say	说
020060060031	לִ	to	对
020060060032	בְנֵֽי־	sons	人
020060060041	יִשְׂרָאֵ֘ל	Israel	以色列
020060060051	אֲנִ֣י	I	我
020060060061	יְהוָה֒	LORD	耶和华
020060060071	וְ	and	
020060060072	הוֹצֵאתִ֣י	bring ~ out	出来
020060060081	אֶת		
020060060082	ְכֶ֗ם	you	你们
020060060091	מִ	from	从
020060060092	תַּ֙חַת֙	under	下
020060060101	סִבְלֹ֣ת	burdens	重担
020060060111	מִצְרַ֔יִם	Egyptians	埃及人
020060060121	וְ	and	又
020060060122	הִצַּלְתִּ֥י	deliver	释放
020060060131	אֶת		
020060060132	ְכֶ֖ם	you	你们
020060060141	מֵ	from	脱离
020060060142	עֲבֹדָת	slavery	奴役
020060060143	ָ֑ם	them	他们
020060060151	וְ	and	又
020060060152	גָאַלְתִּ֤י	redeem	拯救
020060060161	אֶת		
020060060162	ְכֶם֙	you	你们
020060060171	בִּ	with	用
020060060172	זְר֣וֹעַ	arm	膀臂
020060060181	נְטוּיָ֔ה	outstretched	伸出来
020060060191	וּ	and	
020060060192	בִ	with	藉着
020060060193	שְׁפָטִ֖ים	acts of judgment	惩罚
020060060201	גְּדֹלִֽים	great	严厉
020060070011	וְ	and	又
020060070012	לָקַחְתִּ֨י	take	拿
020060070021	אֶת		
020060070022	ְכֶ֥ם	you	你们
020060070031	ל	to	
020060070032	ִי֙	me	我
020060070041	לְ	as	当作
020060070042	עָ֔ם	people	子民
020060070051	וְ	and	也
020060070052	הָיִ֥יתִי	be	做
020060070061	ל	to	
020060070062	ָכֶ֖ם	you	你们
020060070071	לֵֽ	as	
020060070072	אלֹהִ֑ים	God	神/上帝
020060070081	וִֽ	then	就
020060070082	ידַעְתֶּ֗ם	know	知道
020060070091	כִּ֣י	that	：
020060070101	אֲנִ֤י	I	我
020060070111	יְהוָה֙	LORD	耶和华
020060070121	אֱלֹ֣הֵי	God	神/上帝
020060070122	כֶ֔ם	your	你们
020060070131	הַ	the	那
020060070132	מּוֹצִ֣יא	brought ~ out	带领
020060070141	אֶת		
020060070142	ְכֶ֔ם	you	你们
020060070151	מִ	from	从
020060070152	תַּ֖חַת	under	下
020060070161	סִבְל֥וֹת	burdens	重担
020060070171	מִצְרָֽיִם	Egyptians	埃及人
020060080011	וְ	and	又
020060080012	הֵבֵאתִ֤י	bring	领
020060080021	אֶת		
020060080022	ְכֶם֙	you	你们
020060080031	אֶל־	to	到~上
020060080041	הָ	the	那
020060080042	אָ֔רֶץ	land	地
020060080051	אֲשֶׁ֤ר	that	
020060080061	נָשָׂ֙אתִי֙	I lifted	举
020060080071	אֶת־		
020060080081	יָד	hand of	手
020060080082	ִ֔י	me	我
020060080091	לָ	to	要
020060080092	תֵ֣ת	give	给
020060080101	אֹת		
020060080102	ָ֔הּ	her	它
020060080111	לְ	to	给
020060080112	אַבְרָהָ֥ם	Abraham	亚伯拉罕
020060080121	לְ	to	给
020060080122	יִצְחָ֖ק	Isaac	以撒
020060080131	וּֽ	and	和
020060080132	לְ	to	给
020060080133	יַעֲקֹ֑ב	Jacob	雅各
020060080141	וְ	and	也
020060080142	נָתַתִּ֨י	give	赐给
020060080151	אֹת		
020060080152	ָ֥הּ	it	它
020060080161	ל	to	
020060080162	ָכֶ֛ם	you	你们
020060080171	מוֹרָשָׁ֖ה	possession	产业
020060080181	אֲנִ֥י	I	我
020060080191	יְהוָֽה	LORD	耶和华
020060090011	וַ	and	就
020060090012	יְדַבֵּ֥ר	spoke	告诉
020060090021	מֹשֶׁ֛ה	Moses	摩西
020060090031	כֵּ֖ן	this	这
020060090041	אֶל־	to	对
020060090051	בְּנֵ֣י	sons	人
020060090061	יִשְׂרָאֵ֑ל	Israel	以色列
020060090071	וְ	but	但
020060090072	לֹ֤א	not	不
020060090081	שָֽׁמְעוּ֙	listen	听
020060090091	אֶל־	to	
020060090101	מֹשֶׁ֔ה	Moses	摩西
020060090111	מִ	because of	因
020060090112	קֹּ֣צֶר	shortness of	愁烦
020060090121	ר֔וּחַ	spirit	心里
020060090131	וּ	and	
020060090132	מֵ	because of	因
020060090133	עֲבֹדָ֖ה	bondage	奴役
020060090141	קָשָֽׁה	cruel	严酷
020060100011	וַ	then	于是
020060100012	יְדַבֵּ֥ר	spoke	告诉
020060100021	יְהוָ֖ה	LORD	耶和华
020060100031	אֶל־	to	对
020060100041	מֹשֶׁ֥ה	Moses	摩西
020060100051	לֵּ	to	
020060100052	אמֹֽר	saying	说
020060110011	בֹּ֣א	go	去
020060110021	דַבֵּ֔ר	tell	告诉
020060110031	אֶל־	to	对
020060110041	פַּרְעֹ֖ה	Pharaoh	法老
020060110051	מֶ֣לֶךְ	king	王
020060110061	מִצְרָ֑יִם	Egypt	埃及
020060110071	וִֽ	so	
020060110072	ישַׁלַּ֥ח	let ~ go	让~离开
020060110081	אֶת־		
020060110091	בְּנֵֽי־	sons	人
020060110101	יִשְׂרָאֵ֖ל	Israel	以色列
020060110111	מֵ	out of	离开
020060110112	אַרְצ	land	地
020060110113	ֽוֹ	his	他
020060120011	וַ	but	便
020060120012	יְדַבֵּ֣ר	spoke	说
020060120021	מֹשֶׁ֔ה	Moses	摩西
020060120031	לִ	in	在
020060120032	פְנֵ֥י	presence	面前
020060120041	יְהוָ֖ה	LORD	耶和华
020060120051	לֵ	to	
020060120052	אמֹ֑ר	saying	说
020060120061	הֵ֤ן	behold	看
020060120071	בְּנֵֽי־	sons	人
020060120081	יִשְׂרָאֵל֙	Israel	以色列
020060120091	לֹֽא־	not	不
020060120101	שָׁמְע֣וּ	listen	听
020060120111	אֵל	to	
020060120112	ַ֔י	me	我
020060120121	וְ	so	
020060120122	אֵיךְ֙	how	怎
020060120131	יִשְׁמָע	listen	听
020060120132	ֵ֣נִי	me	我
020060120141	פַרְעֹ֔ה	Pharaoh	法老
020060120151	וַ	since	何况我是
020060120152	אֲנִ֖י	I	我
020060120161	עֲרַ֥ל	faltering	未受割礼
020060120171	שְׂפָתָֽיִם	lips	嘴唇
020060130011	וַ	now	又
020060130012	יְדַבֵּ֣ר	spoke	吩咐
020060130021	יְהוָה֮	LORD	耶和华
020060130031	אֶל־	to	对
020060130041	מֹשֶׁ֣ה	Moses	摩西
020060130051	וְ	and	
020060130052	אֶֽל־	to	和
020060130061	אַהֲרֹן֒	Aaron	亚伦
020060130071	וַ	and	
020060130072	יְצַוּ	commanded	命令
020060130073	ֵם֙	them	他们
020060130081	אֶל־	to	到
020060130091	בְּנֵ֣י	sons	人
020060130101	יִשְׂרָאֵ֔ל	Israel	以色列
020060130111	וְ	and	
020060130112	אֶל־	to	那里
020060130121	פַּרְעֹ֖ה	Pharaoh	法老
020060130131	מֶ֣לֶךְ	king	王
020060130141	מִצְרָ֑יִם	Egypt	埃及
020060130151	לְ	to	要
020060130152	הוֹצִ֥יא	bring ~ out	领出来
020060130161	אֶת־		
020060130171	בְּנֵֽי־	sons	人
020060130181	יִשְׂרָאֵ֖ל	Israel	以色列
020060130191	מֵ	of	从
020060130192	אֶ֥רֶץ	land	地
020060130201	מִצְרָֽיִם	Egypt	埃及
020060140011	אֵ֖לֶּה	these	以下
020060140021	רָאשֵׁ֣י	heads	族长
020060140031	בֵית־	houses	家属
020060140041	אֲבֹת	fathers’	父系
020060140042	ָ֑ם	their	他们
020060140051	בְּנֵ֨י	sons	儿子
020060140061	רְאוּבֵ֜ן	Reuben	吕便
020060140071	בְּכֹ֣ר	firstborn	长子
020060140081	יִשְׂרָאֵ֗ל	Israel	以色列
020060140091	חֲנ֤וֹךְ	Hanoch	哈诺
020060140101	וּ	and	和
020060140102	פַלּוּא֙	Pallu	法路
020060140111	חֶצְר֣וֹן	Hezron	希斯伦
020060140121	וְ	and	和
020060140122	כַרְמִ֔י	Carmi	迦米
020060140131	אֵ֖לֶּה	these	他们
020060140141	מִשְׁפְּחֹ֥ת	clans	家族
020060140151	רְאוּבֵֽן	Reuben	吕便
020060150011	וּ	and	而
020060150012	בְנֵ֣י	sons	儿子
